rag_enabled,rag_type,rag_search_time,rag_query_generation_time,llm_total_time,llm_query_gen_time,llm_command_gen_time,robot_simulation_time,truck_simulation_time,uav_simulation_time,robot_success,truck_success,uav_success,total_time
True,graphrag,60.00646686553955,18.392505645751953,32.41976594924927,18.392505645751953,14.027260303497314,8.627251625061035,109.04115328788758,0.9021463203430176,True,False,True,215.64480543136597
True,graphrag,60.060142517089844,18.368072748184204,42.80691146850586,18.368072748184204,24.438838720321655,8.643206715583801,109.04490945339204,106.62378438949585,True,False,False,346.22451519966125
True,graphrag,60.057270526885986,35.14045214653015,50.53516626358032,35.14045214653015,15.394714117050171,8.663174390792847,109.02537610530854,106.7071223640442,True,False,False,354.0259654521942
True,graphrag,22.162503480911255,34.9629762172699,48.19343018531799,34.9629762172699,13.230453968048096,8.638373374938965,109.01825280189514,0.8996556854248047,True,False,True,193.54169130325317
True,graphrag,33.26973485946655,13.18479037284851,22.961313247680664,13.18479037284851,9.776522874832153,8.639410972595215,109.01239442825317,0.9096568298339843,True,False,True,179.4211528301239
True,graphrag,27.12663507461548,15.979195594787598,31.160436391830444,15.979195594787598,15.181240797042847,8.62729823589325,109.02021789550781,0.9106097793579102,True,False,True,181.4864251613617
True,graphrag,21.298652172088623,21.839526176452637,36.39443564414978,21.839526176452637,14.554909467697144,8.667501091957092,108.99810984134675,0.9001709747314454,True,False,True,180.85978507995605
True,graphrag,24.302613258361816,5.652559041976929,19.1695237159729,5.652559041976929,13.516964673995972,8.633456945419312,109.02125322818756,0.9130597114562988,True,False,True,166.6776351928711
True,graphrag,23.259191036224365,32.948301792144775,51.75127673149109,32.948301792144775,18.802974939346313,8.708561182022095,109.01987757682801,0.9000264167785644,True,False,True,198.20758318901062
