experiment_type,experiment_name,config_name,display_name,prompt_index,repeat_index,agent_type,param_name,param_key,variation,perturbed_value,record_status,error_message,rag_enabled,rag_type,rag_search_time_s,rag_query_generation_time_s,llm_total_time_s,llm_query_gen_time_s,llm_command_gen_time_s,robot_simulation_time_s,truck_simulation_time_s,uav_simulation_time_s,robot_success,truck_success,uav_success,total_time_s
ablation,ablation_no_rag_p1_r1,no_rag,无RAG (仅LLM),1,1,,,,,,completed,,False,none,0.0,0.0,20.610668420791626,0.0,20.610668420791626,10.266335010528564,2304.0,2467.69,True,True,True,43.82605528831482
ablation,ablation_text_rag_p1_r1,text_rag,Text RAG (GraphRAG预处理文本单元),1,1,,,,,,failed,未找到顶层JSON结构,True,rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,30.193872451782227
ablation,ablation_raw_text_rag_p1_r1,raw_text_rag,Raw Text RAG (原始文本),1,1,,,,,,completed,,True,raw_rag,0.07674503326416016,13.693289995193481,57.7523353099823,13.693289995193481,44.05904531478882,10.281238555908203,2448.0,0.0,True,True,True,83.04963278770447
ablation,ablation_graphrag_p1_r1,graphrag,GraphRAG (知识图谱),1,1,,,,,,completed,,True,graphrag,5.181045293807983,20.28766369819641,47.77753710746765,20.28766369819641,27.48987340927124,10.189142227172852,2448.0,0.0,True,True,True,73.14310073852539
