experiment_type,experiment_name,config_name,display_name,prompt_index,repeat_index,agent_type,param_name,param_key,variation,perturbed_value,record_status,error_message,rag_enabled,rag_type,rag_search_time_s,rag_query_generation_time_s,llm_total_time_s,llm_query_gen_time_s,llm_command_gen_time_s,robot_simulation_time_s,truck_simulation_time_s,uav_simulation_time_s,robot_success,truck_success,uav_success,total_time_s
baseline,baseline_p1_r1,,,1,1,,,,,,completed,,True,graphrag,5.183980703353882,12.595505237579346,29.29443073272705,12.595505237579346,16.698925495147705,10.308327674865723,2664.0,2352.03,True,True,True,56.69564199447632
