rag_enabled,rag_type,rag_search_time,rag_query_generation_time,llm_total_time,llm_query_gen_time,llm_command_gen_time,robot_simulation_time,truck_simulation_time,uav_simulation_time,robot_success,truck_success,uav_success,total_time
True,rag,50.01626753807068,18.2072114944458,28.633463859558105,18.2072114944458,10.426252365112305,563.7006115913391,121.18693923950195,1.0337839126586914,True,False,True,257.2592568397522
True,rag,42.459033489227295,7.652963876724243,21.18718123435974,7.652963876724243,13.534217357635498,10.165479183197021,121.16082644462585,1.023073673248291,True,False,True,186.86381673812866
True,rag,43.55995798110962,23.93765640258789,35.792861223220825,23.93765640258789,11.855204820632935,10.294897556304932,121.13179445266724,1.0331699848175049,True,False,True,202.56321716308594
True,rag,60.045334815979004,22.155235528945923,47.3200945854187,22.155235528945923,25.16485905647278,10.180187225341797,121.13289308547974,1.0293288230895996,True,False,True,230.56178641319275
True,rag,60.064205169677734,21.458930253982544,36.4032564163208,21.458930253982544,14.944326162338257,10.21427869796753,121.12364220619202,121.1443281173706,True,False,False,339.77261114120483
True,rag,59.118552446365356,35.747361183166504,50.932679653167725,35.747361183166504,15.18531847000122,10.167896747589111,121.13278722763062,1.0317606925964355,True,False,True,233.24948406219482
True,rag,0.07640767097473145,25.631876468658447,43.328940868377686,25.631876468658447,17.69706439971924,0.0,0.0,0.0,False,False,False,43.40593886375427
True,rag,0.07309389114379883,8.001483678817749,10.375036239624023,8.001483678817749,2.3735525608062744,0.0,0.0,0.0,False,False,False,10.448694705963135
True,rag,0.06793403625488281,15.917853116989136,18.270466804504395,15.917853116989136,2.352613687515259,0.0,0.0,0.0,False,False,False,18.33889627456665
True,rag,0.07950019836425781,7.2162158489227295,25.15145492553711,7.2162158489227295,17.93523907661438,0.0,0.0,0.0,False,False,False,25.23157525062561
