experiment_type,experiment_name,config_name,display_name,prompt_index,repeat_index,agent_type,param_name,param_key,variation,perturbed_value,record_status,error_message,rag_enabled,rag_type,rag_search_time_s,rag_query_generation_time_s,llm_total_time_s,llm_query_gen_time_s,llm_command_gen_time_s,robot_simulation_time_s,truck_simulation_time_s,uav_simulation_time_s,robot_success,truck_success,uav_success,total_time_s
ablation,ablation_no_rag_p1_r1,no_rag,无RAG (仅LLM),1,1,,,,,,completed,,False,none,0.0,0.0,15.998350381851196,0.0,15.998350381851196,10.229518413543701,2304.0,1016.5,True,True,True,37.181512117385864
ablation,ablation_text_rag_p1_r1,text_rag,Text RAG (GraphRAG预处理文本单元),1,1,,,,,,completed,,True,rag,0.08525729179382324,11.09144902229309,33.299991607666016,11.09144902229309,22.208542585372925,10.17162799835205,2448.0,0.0,True,True,True,53.546732664108276
ablation,ablation_raw_text_rag_p1_r1,raw_text_rag,Raw Text RAG (原始文本),1,1,,,,,,completed,,True,raw_rag,0.07929062843322754,29.859541177749634,55.7199010848999,29.859541177749634,25.86035990715027,10.141513347625732,2880.0,1369.59,True,True,True,80.99872016906738
ablation,ablation_graphrag_p1_r1,graphrag,GraphRAG (知识图谱),1,1,,,,,,completed,,True,graphrag,5.059190034866333,28.14503836631775,63.845009088516235,28.14503836631775,35.699970722198486,10.16749382019043,2412.0,373.06,True,True,True,91.09047532081604
